,companyFullName,companyShortName,companySize,financeStage,district,positionName,workYear,education,salary,positionAdvantage,industryField,firstType,companyLabelList,secondType,city
271,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,西湖区,Android开发专家(中控屏方向) - MJ001837,3-5年,本科,20k-40k,独角兽、不打卡、五险一金、定期体检,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,杭州
272,北京闲徕互娱网络科技有限公司,闲徕互娱,150-500人,不需要融资,朝阳区,高级android开发工程师,3-5年,本科,20k-40k,奖金 体检 旅游,游戏,开发|测试|运维类,"股票期权,带薪年假,专项奖金,绩效奖金",移动前端开发,北京
273,上海海万信息科技股份有限公司,海万科技,500-2000人,不需要融资,徐汇区,安卓android,3-5年,本科,8k-15k,"五险一金旅游体检,年会、生日,结婚礼金","软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,,移动前端开发,上海
274,成都国科尚科信息科技有限公司,国科科技,150-500人,未融资,高新区,android开发工程师,3-5年,大专,9k-13k,五险一金、周末双休、年十三薪,软件开发,开发|测试|运维类,,移动前端开发,成都
275,广州穗森互联网有限公司,广州穗森互联网有限公司,少于15人,未融资,天河区,android开发工程师,1年以下,本科,6k-9k,技术大牛培养，团队有活力，公司福利,"企业服务,软件开发",开发|测试|运维类,专项奖金,移动前端开发,广州
276,广东星舆科技有限公司,星舆科技,50-150人,A轮,天河区,Android开发工程师,3-5年,本科,10k-20k,"高速成长,扁平化,行业前景佳,科研氛围",人工智能服务,开发|测试|运维类,"绩效奖金,股票期权,交通补助,通讯津贴",移动前端开发,广州
277,彩讯科技股份有限公司,彩讯股份,500-2000人,上市公司,高新区,Android开发工程师,1-3年,本科,8k-13k,五险一金 周末双休 发展空间 定期体检,软件服务｜咨询,开发|测试|运维类,"节日礼物,技能培训,年度旅游,岗位晋升",移动前端开发,成都
278,北大医疗信息技术有限公司,北大医信,500-2000人,不需要融资,朝阳区,Android开发工程师,5-10年,本科,20k-30k,"行业领先,国企背景,优厚福利,晋升空间","软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"技能培训,带薪年假,绩效奖金,岗位晋升",移动前端开发,北京
279,厦门美柚股份有限公司,美柚,500-2000人,D轮及以上,思明区,高级Android开发工程师,3-5年,本科,12k-24k,六险一金，免费班车，发展空间大,内容社区,开发|测试|运维类,"绩效奖金,股票期权,年底双薪,专项奖金",移动前端开发,厦门
280,广州穗森互联网有限公司,广州穗森互联网有限公司,少于15人,未融资,天河区,android开发工程师,1年以下,大专,5k-10k,技术大牛培养，团队有活力，公司福利,"企业服务,软件开发",开发|测试|运维类,专项奖金,移动前端开发,广州
281,深圳市华阳国际城市科技有限公司,华阳国际城市科技,2000人以上,上市公司,福田区,android高级开发工程师,3-5年,本科,12k-22k,"班车餐补,周末双休,上市集团,15+年假",IT技术服务｜咨询,开发|测试|运维类,"午餐补助,交通补助,免费班车,管理规范",移动前端开发,深圳
282,厦门吉比特网络技术股份有限公司,吉比特,500-2000人,上市公司,南山区,高级android开发工程师,3-5年,本科,20k-30k,"上市公司,福利好,平台大,发展空间大",游戏,开发|测试|运维类,"上市游戏公司,百万购房借款,兴趣导向,12%公积金",移动前端开发,深圳
283,北京尔宜居科技有限责任公司,尔宜居,50-150人,未融资,朝阳区,android开发工程师,1-3年,本科,10k-15k,五险一金 13薪,房地产｜建筑｜物业,开发|测试|运维类,,移动前端开发,北京
284,深圳酷宅科技有限公司,酷宅,50-150人,天使轮,南山区,android开发工程师,1-3年,本科,8k-14k,"周末双休,节日福利,绩效奖金,带薪年假","IT技术服务｜咨询,智能硬件",开发|测试|运维类,"技能培训,节日礼物,股票期权,带薪年假",移动前端开发,深圳
285,深圳加壹网络科技有限公司,加壹网络,15-50人,未融资,南山区,安卓android开发工程师,1-3年,大专,10k-15k,创业团队，欢迎有个性的你！,游戏,开发|测试|运维类,"五险一金,带薪年假,扁平管理,领导好",移动前端开发,深圳
286,佳兆业投资咨询（深圳）有限公司,佳兆业投资咨询,50-150人,未融资,福田区,android开发工程师,3-5年,本科,15k-25k,平台大，发展好,金融业,开发|测试|运维类,,移动前端开发,深圳
287,深圳市品创互联科技有限公司,品创互联,15-50人,不需要融资,南山区,Android开发工程师,不限,本科,10k-20k,发展空间大 免费零食 交通便捷 弹性上班,IT技术服务｜咨询,开发|测试|运维类,"年底双薪,带薪年假,交通补助,年终分红",移动前端开发,深圳
288,深圳市品创互联科技有限公司,品创互联,15-50人,不需要融资,南山区,Android开发工程师,不限,本科,15k-30k,发展空间大 免费零食 交通便捷 弹性上班,IT技术服务｜咨询,开发|测试|运维类,"年底双薪,带薪年假,交通补助,年终分红",移动前端开发,深圳
289,广州哇嘎文化传媒有限公司,哇嘎互娱,15-50人,不需要融资,天河区,Android开发工程师,5-10年,本科,15k-18k,五险一金 扁平化团队 零食供应 领导nice,新媒体,开发|测试|运维类,,移动前端开发,广州
290,上海明品医学数据科技有限公司,大专家.COM,150-500人,A轮,松江区,android开发工程师,1-3年,本科,10k-20k,高速发展,在线医疗,开发|测试|运维类,"扁平管理,领导好,节日礼物,五险一金",移动前端开发,上海
291,杭州涂鸦信息技术有限公司,涂鸦智能,2000人以上,C轮,西湖区,Android技术专家 (IoT SDK方向),3-5年,本科,20k-40k,IoT 通信、安全、开发者,"物联网,智能硬件",开发|测试|运维类,"5星办公环境,年底奖金,团队牛B,五险一金",移动前端开发,杭州
292,深圳乐言科技有限公司,乐言科技,15-50人,不需要融资,南山区,android开发工程师,1-3年,本科,15k-25k,"双休,鹅厂大神,高配团队,海外手游",智能硬件,开发|测试|运维类,"股票期权,定期体检,大牛多多,双休福利好",移动前端开发,深圳
293,上海坤亿信息技术有限公司,坤亿科技,150-500人,不需要融资,闵行区,android开发工程师,3-5年,本科,15k-25k,大型项目 五险一金 周末双休,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,管理规范,五险一金,交通补助",移动前端开发,上海
294,武汉译码当先科技有限公司,译码当先,150-500人,未融资,硚口区,android开发工程师,3-5年,本科,9k-14k,团队年轻 完善的晋升制度,"人工智能服务,数据服务｜咨询",开发|测试|运维类,,移动前端开发,武汉
295,上海及未科技有限公司,及未科技,150-500人,不需要融资,徐汇区,Android安卓开发,3-5年,本科,15k-25k,极客团队，快速发展，无限成长空间！,消费生活,开发|测试|运维类,"股票期权,五险一金,带薪年假,午餐补助",移动前端开发,上海
296,苏州伊品众网络科技有限公司,伊品众,15-50人,天使轮,工业园区,Android开发工程师,3-5年,大专,10k-20k,全勤奖，双休，带薪年假，加班费，年终奖,移动互联网,开发|测试|运维类,"领导好,带薪年假,扁平管理,五险一金",移动前端开发,苏州
297,深圳市房大侠网络科技有限公司,房大侠,15-50人,未融资,龙岗区,android开发工程师,3-5年,本科,13k-15k,前景好 发展空间大,"房产家居,软件开发",开发|测试|运维类,,移动前端开发,深圳
298,柏美迪康环境科技（上海）股份有限公司,柏美迪康上海,150-500人,上市公司,双流县,android开发工程师,3-5年,本科,15k-20k,同行业领军企业，薪资福利好，个人发展优,能源｜矿产｜环保,开发|测试|运维类,"专精特新企业,大数据云计算,五险一金,年终奖金",移动前端开发,成都
299,广州炫音网络科技有限公司,炫音网络,50-150人,不需要融资,天河区,Android开发工程师,1-3年,大专,10k-15k,周末双休 十三薪 五险一金,MCN｜直播平台,开发|测试|运维类,"年底双薪,带薪年假,帅哥多,领导好",移动前端开发,广州
300,宁夏博信通科技有限公司,博信通,2000人以上,未融资,武侯区,android开发工程师,1-3年,本科,8k-12k,五险一金 周末双休 节日福利 季度团建,IT技术服务｜咨询,开发|测试|运维类,"带薪年假,交通补助,领导好,节日礼物",移动前端开发,成都
301,广州市有车以后信息科技有限公司,有车以后,150-500人,C轮,海珠区,android开发工程师,3-5年,本科,12k-20k,周末双休、六险一金、带薪年假,"内容资讯,汽车交易平台",开发|测试|运维类,"股票期权,带薪年假,弹性工作,五险一金",移动前端开发,广州
302,上海微创软件股份有限公司,微创软件,2000人以上,不需要融资,武侯区,（外包）Android开发工程师,3-5年,大专,10k-12k,六险一金、双休、年终奖、节假日福利,IT技术服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,弹性工作",移动前端开发,成都
303,成都拂袖科技有限责任公司,拂袖科技,50-150人,不需要融资,武侯区,安卓开发工程师,1-3年,本科,8k-15k,社保、团建、节日福利,游戏,开发|测试|运维类,"带薪年假,定期体检,节日礼物,扁平管理",移动前端开发,成都
304,人民网股份有限公司,人民网,2000人以上,上市公司,朝阳区,Android开发工程师,3-5年,本科,18k-23k,"办公环境好,交通便利,发展空间大",内容资讯,开发|测试|运维类,"绩效奖金,五险一金,带薪年假,年底双薪",移动前端开发,北京
305,深圳市易成通达网络科技有限公司,易成通达,50-150人,未融资,南山区,安卓开发工程师,1-3年,本科,10k-15k,双休，下午茶（每日）、绩效、团建活动、领导nice,IT技术服务｜咨询,开发|测试|运维类,,移动前端开发,深圳
306,房车宝集团有限公司,房车宝,2000人以上,未融资,南山区,安卓开发工程师,3-5年,本科,17k-24k,大平台，双休，提供三餐，健身房,"电商平台,人工智能服务,贸易｜进出口",开发|测试|运维类,,移动前端开发,深圳
307,竹间智能科技（上海）有限公司,竹间智能科技(上海)有限公司,150-500人,C轮,徐汇区,安卓开发工程师,3-5年,本科,20k-40k,人工智能 技术氛围好 六险一金 各种福利,人工智能服务,开发|测试|运维类,"股票期权,年假≥12天,开放透明氛围,技术黑科技",移动前端开发,上海
308,深圳乐播科技有限公司,乐播科技,150-500人,B轮,南山区,安卓开发工程师,3-5年,本科,15k-30k,期权分红 餐补车补 美女多 同事好,工具类产品,开发|测试|运维类,"年底双薪,绩效奖金,岗位晋升,年度旅游",移动前端开发,深圳
309,深圳市立体通技术有限公司,立体通,50-150人,未融资,南山区,安卓开发工程师,3-5年,本科,15k-25k,公司主营裸眼3D技术，发展前景十分广阔,"人工智能服务,智能硬件",开发|测试|运维类,"午餐补助,通讯津贴,弹性工作,美女多",移动前端开发,深圳
310,数睿科技（深圳）有限公司,数睿科技,150-500人,上市公司,福田区,安卓开发工程师,3-5年,本科,15k-25k,上市公司、高奖金、自有办公楼、不提倡加班,生活服务,开发|测试|运维类,"年底双薪,绩效奖金,股票期权,五险一金",移动前端开发,深圳
311,北京甲子营科技有限公司,北京甲子营科技有限公司,15-50人,未融资,朝阳区,安卓开发工程师,5-10年,本科,15k-20k,团队氛围好,移动互联网,开发|测试|运维类,"交通补助,定期体检,绩效奖金,境外游",移动前端开发,北京
312,上海维外科技有限公司,维外科技,50-150人,A轮,黄浦区,安卓开发工程师,1-3年,本科,15k-20k,团队氛围佳,"人工智能服务,IT技术服务｜咨询",开发|测试|运维类,"年底三薪,带薪年假,弹性工作,五险一金",移动前端开发,上海
313,支付宝（杭州）信息技术有限公司,蚂蚁集团,2000人以上,上市公司,朝阳区,Android测试开发专家（北京）,5-10年,本科,30k-50k,**互联网公司、行业独角兽,科技金融,开发|测试|运维类,"年底双薪,带薪年假,股票期权,绩效奖金",移动前端开发,北京
314,杭州橙子信息科技有限公司,橙子科技,50-150人,A轮,余杭区,安卓开发工程师,3-5年,本科,12k-24k,阿里系团队、丰厚的期权、五险一金、双休,"电商平台,软件服务｜咨询",开发|测试|运维类,"千万级用户,阿里系团队,弹性工作,定期体检",移动前端开发,杭州
315,广州市易杰数码科技有限公司,易杰,150-500人,上市公司,天河区,安卓开发工程师,3-5年,本科,11k-16k,上市公司，平台好，福利佳,"IT技术服务｜咨询,网络通信",开发|测试|运维类,"绩效奖金,专项奖金,年底双薪,五险一金",移动前端开发,广州
316,专信（深圳）通信有限公司,专信通信,50-150人,不需要融资,南山区,安卓开发工程师,3-5年,本科,20k-30k,年底依据个人能力13薪到18薪,"社交平台,IT技术服务｜咨询,网络通信",开发|测试|运维类,"年底双薪,股票期权,专项奖金,年终分红",移动前端开发,深圳
317,广州卓动信息科技有限公司,卓动信息科技,150-500人,不需要融资,天河区,安卓开发工程师,1-3年,本科,10k-15k,团队实力强，团队氛围好，福利爆炸,游戏,开发|测试|运维类,"周末双休,节日礼物,定期体检,年底双薪",移动前端开发,广州
318,重庆市九吨科技有限公司,九吨科技,150-500人,不需要融资,渝北区,安卓开发工程师,3-5年,大专,9k-14k,"公司前景好,年底双薪,五险一金,带薪假期",营销服务｜咨询,开发|测试|运维类,"绩效奖金,定期体检,午餐补助,带薪年假",移动前端开发,重庆
319,成都市玉米树科技有限公司,玉米树科技,15-50人,未融资,高新区,安卓开发工程师,1-3年,本科,10k-20k,餐补，交补，旅游，生日会，定期体检，分红,游戏,开发|测试|运维类,"绩效奖金,带薪年假,定期体检,通讯津贴",移动前端开发,成都
320,广州市九浚信息技术有限公司,九浚,15-50人,未融资,天河区,安卓开发工程师,5-10年,大专,18k-26k,大牛导师，丰厚奖金，年度旅游，年底双薪,MCN｜直播平台,开发|测试|运维类,"节日礼物,专项奖金,绩效奖金,年度旅游",移动前端开发,广州
321,互动峰科技（北京）有限公司,好大夫在线,500-2000人,D轮及以上,朝阳区,安卓开发工程师,不限,本科,20k-40k,90后年轻团队、扁平化管理,在线医疗,开发|测试|运维类,"五险一金,带薪年假,专项奖金,免费班车",移动前端开发,北京
322,深圳环驿信息科技有限公司,环驿信息,50-150人,A轮,南山区,安卓开发工程师,3-5年,大专,13k-25k,~,区块链,开发|测试|运维类,,移动前端开发,深圳
323,上海亦存网络科技有限公司,坚果云,50-150人,A轮,浦东新区,安卓开发工程师,1-3年,本科,18k-30k,前沿技术驱动；年终奖丰厚；技术大牛,人工智能服务,开发|测试|运维类,"技能培训,带薪年假,五险一金,住房补贴",移动前端开发,上海
324,我爱我家控股集团股份有限公司,我爱我家集团,2000人以上,上市公司,朝阳区,安卓开发工程师,5-10年,本科,15k-30k,上市公司,房地产｜建筑｜物业,开发|测试|运维类,,移动前端开发,北京
325,北京千橡网景科技发展有限公司,人人公司,2000人以上,上市公司,朝阳区,安卓开发工程师,1-3年,本科,15k-30k,出海项目,"软件服务｜咨询,汽车交易平台",开发|测试|运维类,"五险一金,通讯津贴,带薪年假,绩效奖金",移动前端开发,北京
326,互动峰科技（北京）有限公司,好大夫在线,500-2000人,D轮及以上,朝阳区,安卓开发工程师,3-5年,本科,20k-40k,互联网医疗平台 晋升空间大,在线医疗,开发|测试|运维类,"五险一金,带薪年假,专项奖金,免费班车",移动前端开发,北京
327,上海鲁班软件股份有限公司,鲁班软件,150-500人,不需要融资,杨浦区,安卓开发工程师,不限,本科,10k-20k,氛围好，可学到很多东西。,"软件开发,其他",开发|测试|运维类,,移动前端开发,上海
328,广州九尾信息科技有限公司,兼职猫,150-500人,C轮,番禺区,安卓开发工程师,3-5年,本科,12k-18k,五险一金 年终奖金 节日福利 定期团建,工具类产品,开发|测试|运维类,"绩效奖金,年终奖,五险一金,年度体检",移动前端开发,广州
329,中国民航信息网络股份有限公司重庆分公司,中国民航信息网络股份有限公司重庆分公司,500-2000人,上市公司,渝北区,移动开发工程师（Android/IOS）,1-3年,本科,8k-15k,五险二金、带薪年假、工会福利、教育培训,生活服务,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,通讯津贴",移动前端开发,重庆
330,上海艾融软件股份有限公司,艾融股份,500-2000人,上市公司,普陀区,安卓开发工程师,3-5年,本科,15k-20k,带薪年假,软件服务｜咨询,开发|测试|运维类,"互联网金融,股票期权,顶级银行工程,技术大牛",移动前端开发,上海
331,上海海鼎信息工程股份有限公司,海鼎,500-2000人,不需要融资,闵行区,安卓开发工程师,1-3年,本科,9k-18k,平台好 地铁周边 环境好 氛围好,软件服务｜咨询,开发|测试|运维类,"节日礼物,带薪年假,绩效奖金,岗位晋升",移动前端开发,上海
332,51JOB-杭州水镜网络科技有限公司,51JOB-杭州水镜网络科技有限公司,50-150人,不需要融资,滨江区,Android开发工程师,5-10年,本科,15k-25k,Android,其他,开发|测试|运维类,,移动前端开发,杭州
333,北京声智科技有限公司,声智科技,150-500人,B轮,海淀区,安卓开发工程师,3-5年,本科,12k-24k,平台增速快 福利多 人工智能平台前景大,人工智能服务,开发|测试|运维类,"股票期权,五险一金,技能培训,岗位晋升",移动前端开发,北京
334,51JOB-安徽蓝科信息科技有限公司,51JOB-安徽蓝科信息科技有限公司,50-150人,不需要融资,蜀山区,Android开发工程师,1-3年,本科,11k-15k,"五险一金,交通补贴,餐饮补贴",其他,开发|测试|运维类,,移动前端开发,合肥
335,北京明翰建筑设计有限公司,明翰,150-500人,不需要融资,朝阳区,android开发工程师,3-5年,本科,15k-30k,团队氛围好,电商平台,开发|测试|运维类,,移动前端开发,北京
336,巨核信息科技（广州）有限责任公司,巨核信息科技,15-50人,未融资,海珠区,Android开发工程师,5-10年,本科,17k-22k,充分发挥你的想象力和行动力，一起创造价值,软件开发,开发|测试|运维类,"专项奖金,定期体检,领导好,五险一金",移动前端开发,广州
337,杭州同花顺数据开发有限公司,同花顺,2000人以上,上市公司,余杭区,安卓开发工程师,不限,本科,18k-35k,班车；食堂；健身房；带薪年假；五险一金,科技金融,开发|测试|运维类,"带薪年假,定期体检,免费班车,领导好",移动前端开发,杭州
338,南京北路软件技术有限公司,北路软件,150-500人,未融资,经开区,安卓开发工程师,3-5年,本科,10k-16k,自研产品，职位晋升,软件服务｜咨询,开发|测试|运维类,"绩效奖金,带薪年假,交通补助,通讯津贴",移动前端开发,郑州
339,谜星（北京）科技有限公司,谜星科技,少于15人,未融资,海淀区,Android开发工程师,3-5年,大专,16k-23k,未知与未来,软件服务｜咨询,开发|测试|运维类,,移动前端开发,北京市
340,天津五八云车汽车服务有限公司,五八云车,150-500人,A轮,朝阳区,android开发工程师,1-3年,本科,15k-30k,发展前景,汽车交易平台,开发|测试|运维类,,移动前端开发,北京
341,北京凌宇智控科技有限公司,凌宇智控科技,50-150人,A轮,海淀区,Android开发工程师,3-5年,本科,15k-30k,发展空间大、弹性工作、津贴补助、六险一金,智能硬件,开发|测试|运维类,"技能培训,股票期权,高配研发环境,弹性工作",移动前端开发,北京
342,房车宝集团有限公司,房车宝,2000人以上,未融资,南山区,android高级开发工程师,5-10年,本科,20k-35k,大平台、免费食堂,"电商平台,人工智能服务,贸易｜进出口",开发|测试|运维类,,移动前端开发,深圳
343,深圳市壹艺科技有限公司,壹艺科技,15-50人,不需要融资,南山区,android开发工程师,3-5年,大专,14k-20k,氛围好、福利多,软件开发,开发|测试|运维类,"年底双薪,绩效奖金,带薪年假,交通补助",移动前端开发,深圳
344,成都云帆数联科技有限公司,云帆数联,15-50人,未融资,高新区,android开发工程师,1-3年,大专,8k-10k,"五险一金,周末双休,不定期团建,无限量零食","软件服务｜咨询,数据服务｜咨询,人工智能服务",开发|测试|运维类,"年底双薪,带薪年假,领导好,年度旅游",移动前端开发,成都
345,蓝鸽集团有限公司,蓝鸽集团,500-2000人,不需要融资,下城区,移动端开发工程师,在校/应届,本科,12k-18k,提供住宿、员工餐厅、五险一金、晋升快、平台大,"软件服务｜咨询,IT技术服务｜咨询",开发|测试|运维类,"专项奖金,加班费,两房一厅公寓,博士后工作站",移动前端开发,杭州
346,浙江核新同花顺网络信息股份有限公司,浙江核新同花顺网络信息股份有限公司,2000人以上,上市公司,余杭区,android开发工程师,1-3年,本科,15k-25k,五险一金、免费午晚餐、免费健身房、免费班车,金融,开发|测试|运维类,"节日礼物,技能培训,绩效奖金,岗位晋升",移动前端开发,杭州
347,爱客科技（深圳）有限公司,AfterShip,150-500人,不需要融资,南山区,高级 Android 开发工程师,5-10年,本科,25k-35k,全球项目、高薪资、高福利、国际团队,"软件服务｜咨询,营销服务｜咨询,数据服务｜咨询",开发|测试|运维类,"持续盈利,国际龙头企业,SaaS平台,极客氛围",移动前端开发,深圳
348,上海异工同智信息科技有限公司,异工同智,50-150人,A轮,浦东新区,android开发工程师,1-3年,本科,12k-15k,定期体检、六险二金,IT技术服务｜咨询,开发|测试|运维类,"扁平管理,五险一金,弹性工作,定期体检",移动前端开发,上海
349,武汉固胜科技有限公司,固胜科技,150-500人,不需要融资,莲池区,android开发工程师,1-3年,大专,8k-13k,标注,"移动互联网,硬件",开发|测试|运维类,"股票期权,带薪年假,绩效奖金,年度旅游",移动前端开发,保定
350,安徽云蓝信息科技有限公司,云蓝科技,15-50人,不需要融资,蜀山区,Android开发工程师,1-3年,不限,6k-10k,可以接触不同类型的项目,移动互联网,开发|测试|运维类,,移动前端开发,合肥
351,深圳市方直科技股份有限公司,方直科技,150-500人,上市公司,南山区,Android开发工程师,5-10年,本科,20k-30k,"上市公司,上升快,福利好,氛围好",工具类产品,开发|测试|运维类,"技能培训,年底双薪,节日礼物,绩效奖金",移动前端开发,深圳
352,北京拉勾网络技术有限公司,拉勾网,500-2000人,D轮及以上,海淀区,Android开发,3-5年,本科,20k-30k,工作餐；弹性上班；扁平化,"工具类产品,在线教育",开发|测试|运维类,"五险一金,弹性工作,带薪年假,免费两餐",移动前端开发,北京
353,天津普斯泰科技发展有限公司,普斯泰科技,少于15人,未融资,西青区,Android开发工程师,1-3年,大专,8k-12k,"五险一金,周末双休,地铁周边","移动互联网,电商",开发|测试|运维类,,移动前端开发,天津
354,四川传美盛邦科技有限公司,传美联盟,15-50人,天使轮,金牛区,android开发工程师,3-5年,本科,10k-16k,双休、晋升空间大，转正购社保，生日节日福利,软件开发、文娱丨内容,开发|测试|运维类,,移动前端开发,成都
355,深圳虾皮信息科技有限公司,Shopee,500-2000人,上市公司,南山区,Android开发工程师（深圳）,1-3年,本科,15k-30k,外企氛围，蓝海市场，大牛多多，15天年假,电商平台,开发|测试|运维类,"外企氛围,蓝海市场,大牛多多,15天年假",移动前端开发,深圳
356,成都华唯科技股份有限公司,华唯科技,500-2000人,未融资,武侯区,移动端开发工程师,1-3年,本科,7k-14k,行业发展前景好,数据服务｜咨询,开发|测试|运维类,,移动前端开发,成都
357,北京中科天恒科技有限公司合肥分公司,中科天恒,15-50人,未融资,蜀山区,Android开发工程师,1-3年,本科,8k-13k,五险一金，免费三餐，节日福利,软件开发、硬件,开发|测试|运维类,,移动前端开发,合肥
358,江苏小拉科技有限公司,小拉科技,15-50人,未融资,雨花台区,android开发工程师,3-5年,本科,10k-15k,优秀团队 办公环境优越 交通便利,"人工智能,软件开发",开发|测试|运维类,"年底双薪,年终分红,绩效奖金,带薪年假",移动前端开发,南京
359,北京点石经纬科技有限公司,OKAY智慧教育,500-2000人,B轮,海淀区,android开发工程师—移动端,3-5年,本科,20k-35k,K12教育 硬软件结合 AI智慧教育,"工具类产品,人工智能服务",开发|测试|运维类,"五险一金,带薪年假,节日礼物,午餐补助",移动前端开发,北京
